artist,track,release_title,release_year,label,release_id,duration
Disclosure (3),When A Fire Starts To Burn (Radio Edit),The Annual 2014,2013,Ministry Of Sound,5230038,
Rüfüs,Tonight,The Annual 2014,2013,Ministry Of Sound,5230038,
Duck Sauce,Radio Stereo (Club Mix),The Annual 2014,2013,Ministry Of Sound,5230038,
Chardy,Tomorrow (New World Sound Remix),The Annual 2014,2013,Ministry Of Sound,5230038,
DJ Tiësto,Adagio For Strings (Blasterjaxx Remix),The Annual 2014,2013,Ministry Of Sound,5230038,
"The Potbelleez, B.O.B",Magic Number,The Annual 2014,2013,Ministry Of Sound,5230038,
"Fatboy Slim, Riva Starr",Eat Sleep Rave Repeat (Vocal Mix),The Annual 2014,2013,Ministry Of Sound,5230038,
"Will Sparks, Joel Fletcher (2)",Bring It Back,The Annual 2014,2013,Ministry Of Sound,5230038,
Uberjak'd,Whistle Bounce,The Annual 2014,2013,Ministry Of Sound,5230038,
"J-Trick, Taco Cat, FERAL is KINKY",Jumanji (Acapella),The Annual 2014,2013,Ministry Of Sound,5230038,
TJR (2),What's Up Suckaz (Radio Edit),The Annual 2014,2013,Ministry Of Sound,5230038,
"Joel Fletcher (2), Savage (2)",Swing,The Annual 2014,2013,Ministry Of Sound,5230038,
"Timmy Trumpet, SCNDL",Bleed,The Annual 2014,2013,Ministry Of Sound,5230038,
"Contiez, Treyy G, Timmy Trumpet",I'm A Trumpsta (Djuro Remix),The Annual 2014,2013,Ministry Of Sound,5230038,
"Groove Terminator, The Only (2), Christian Luke",Out Of My Hands (SCNDL Remix),The Annual 2014,2013,Ministry Of Sound,5230038,
Tonite Only,F*ck Tomorrow (SCNDL Remix),The Annual 2014,2013,Ministry Of Sound,5230038,
autoérotique,Asphixiation (Uberjak'd Remix),The Annual 2014,2013,Ministry Of Sound,5230038,
"Static Revenger, My Name Is Kay","Back Off, Bitch! (J-Trick Remix)",The Annual 2014,2013,Ministry Of Sound,5230038,
"Timmy Trumpet, Sasha Go Hard",Brass & Titties,The Annual 2014,2013,Ministry Of Sound,5230038,
FTampa,Kick It Hard,The Annual 2014,2013,Ministry Of Sound,5230038,
"Mark Knight, D. Ramirez, Underworld",Downpipe (Armin van Buuren Remix),The Annual 2014,2013,Ministry Of Sound,5230038,
"Steve Aoki, Chris Lake, Tujamo",Boneless,The Annual 2014,2013,Ministry Of Sound,5230038,
Crookers,Ghetto Ghetta,The Annual 2014,2013,Ministry Of Sound,5230038,
"Dizzee Rascal, Will I Am",Something Really Bad (DJ Joachim Remix),The Annual 2014,2013,Ministry Of Sound,5230038,
"Rudimental, Foxes",Right Here (Radio Edit),The Annual 2014,2013,Ministry Of Sound,5230038,
Sam Smith (12),I'm Not The Only One (Armand Van Helden Remix Edit),The Annual 2015,2014,Ministry Of Sound,6398672,
Porter Robinson,Lionhearted (Arty Remix),The Annual 2015,2014,Ministry Of Sound,6398672,
"Martin Garrix, MOTi",Virus (How About Now),The Annual 2015,2014,Ministry Of Sound,6398672,
"Robin Schulz, Lilly Wood & The Prick",Prayer In C (Stefan Dabruck Remix),The Annual 2015,2014,Ministry Of Sound,6398672,
