artist,track,release_title,release_year,label,release_id,duration
Big World & Friends,Me Gusta 2007 (Sunloverz Vocal Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:49
Ultra DJ's,The Music (Montaja Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,5:20
"Big Bass, Michelle Narine",What You Do (Playing With Stones) (Thomas Gold Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:43
Bee-LOW,Ready Or Not (Groove Rebels Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:37
Masters At Work,Work (Riffs & Rays Extended Mix),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:48
Bob Sinclar,I Feel For You (Axwell Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,5:16
Michael Mind,Ride Like The Wind (Klaas Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:51
Steve Angello & Sebastian Ingrosso,Umbrella (Original Instrumental Version),Club Files Vol. 2,2007,Ministry Of Sound,5222786,5:33
"Re-Fuge, Nicole Tyler",So Real (Jean Elan Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:39
"Thomas Gold, Francesco Diaz & Young Rebels",Don't You Want Me (Dave Spoon Mix),Club Files Vol. 2,2007,Ministry Of Sound,5222786,5:06
"Ida Corr, Fedde Le Grand",Let Me Think About It (Club Mix),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:54
"Tocadisco, Lennart A. Salomon",Better Begin (Amo & Navas Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,5:13
Booty Luv,Don't Mess With My Man (Seamus Haji Big Love Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,5:04
"Westbam, The Love Committee",Love Is Everywhere (New Location) (Plastik Funk Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:53
DJ Joe K.,Born Slippy (Extended Club Mix),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:46
Mason,Quarter (Original Mix),Club Files Vol. 2,2007,Ministry Of Sound,5222786,5:05
DJ Misjah,What Is (Original Mix),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:32
"Lissat & Voltaxx, Skyler (2)",I Don't Wanna Work Today (L&V Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,5:13
Pompero,Pompero (Forseco Rmx),Club Files Vol. 2,2007,Ministry Of Sound,5222786,5:14
The Boogie Pimps,Then Came You (Main Pimpin'  Club Mix),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:50
Dallas Superstars,Like A Superstar (Original Mix),Club Files Vol. 2,2007,Ministry Of Sound,5222786,4:11
"Robyn, Kleerup",With Every Heartbeat,Club Files Vol. 2,2007,Ministry Of Sound,5222786,
"Paul Van Dyk, Jessica Sutta",White Lies,Club Files Vol. 2,2007,Ministry Of Sound,5222786,
"DJ Tiësto, BT",Break My Fall,Club Files Vol. 2,2007,Ministry Of Sound,5222786,
Masters At Work,Work,Club Files Vol. 2,2007,Ministry Of Sound,5222786,
"Big Bass, Michelle Narine",What You Do (Playing With Stones),Club Files Vol. 2,2007,Ministry Of Sound,5222786,
Michael Mind,Ride Like The Wind,Club Files Vol. 2,2007,Ministry Of Sound,5222786,
"Michael Gray, Steve Edwards",Somewhere Beyond,Club Files Vol. 2,2007,Ministry Of Sound,5222786,
"Westbam, The Love Committee",Love Is Everywhere (New Location),Club Files Vol. 2,2007,Ministry Of Sound,5222786,
Tata Golosa,Micromania,Club Files Vol. 2,2007,Ministry Of Sound,5222786,
Robyn,Konichiwa Bitches,Club Files Vol. 2,2007,Ministry Of Sound,5222786,
Josh Wink,Higher State Of Consciousnous (Dirty Version),Club Files Vol. 2,2007,Ministry Of Sound,5222786,
Samim (2),Heater (Album Version),Club Files Vol. 2,2007,Ministry Of Sound,17656789,4:57
The Boogie Pimps,Then Came You (Main Pimpin' Club Mix),Club Files Vol. 2,2007,Ministry Of Sound,17656789,4:50
"Bob Sinclar, Steve Edwards",Together (Robbie Rivera Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,6:03
The Disco Boys,Start All Over Again (Fonzerelli Mix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:29
Backside Artists,Freed From Desire (Massimo Nocito Mix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:08
"Tocadisco, Chelonis R. Jones",Shrine (Crookers Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:22
Danzel,You Spin Me Round (Like A Record) (Deck Raiders Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:11
"Kindervater, Nadja Nooijen",Everytime You Need Me (Sunloverz Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,4:09
CJ Stone,Be Loved (Phunk Investigation Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:24
Cooper & Cruchot,One Life (Club Mix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,4:43
Nicolette,No Government (Tocadisco's Lazy Days Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:39
"Marco Petralia, Jimmie Wilson (2)",Come Back (Erick Decks & Marco Petralia Vocal Edit),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:32
Claude VonStroke,The Whistler (The Aston Shuffle Mix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:20
Vaca,Move Me 2008,Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:17
Lissat & Voltaxx,House Music (All Night Long),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:31
"D.O.N.S., DBN, Kadoc",The Nighttrain (Jerry Ropero Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:07
Club 7,Everybody (Move Around),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:13
Bodybangers,Famous (Mondo Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:03
Comiccon,Luvstruck,Club Files Vol. 3,2008,Ministry Of Sound,5226699,4:38
"Ian Carey, Michelle Shellers",Keep On Rising (Peter Gelderblom & Muzikjunki Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:15
Chanel,Dance (Carl Ryden Club Mix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,3:26
"Re-Fuge, Nicole Tyler",So Real (Big Room Mix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,4:56
Niki Belucci,Get Up (Chris Kaeser Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:26
"Dohr & Mangold, The Tanc",In Chicago (Long E-Dub),Club Files Vol. 3,2008,Ministry Of Sound,5226699,3:24
Daniel Hoppe,Star (Bodybangers Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:15
"Matthias Menck, Terri Bjerre",Sunrize (Extended Mix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,4:47
"Notus, Shena",Still In Love (With You) (Tom Novy Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:07
Plastik Funk,Irresistible,Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:23
"Yanou, Mark Daviz",A Girl Like You (S & H Project Remix),Club Files Vol. 3,2008,Ministry Of Sound,5226699,5:23
"Bob Sinclar, Steve Edwards",Together,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
Backside Artists,Freed From Desire,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
"Lexy & K-Paul, Das Bo",The Clap,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
Pompero,Pompero,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
"Frank Styles, Finger & Kadel",Die Mit Dem Roten Halsband,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
Natural Born Grooves,Candy On The Dancefloor,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
"SE:SA, Sharon Phillips",Like This Like That,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
Yvan & Dan Daniel,Enjoy The Silence,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
"Paul van Dyk, Rea Garvey",Let Go,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
The Orb,Vuja De,Club Files Vol. 3,2008,Ministry Of Sound,5226699,
Tobias Lützenkirchen,3 Tage Wach (Scooter Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:11
Scooter,I'm Lonely,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:33
Topmodelz,Have You Ever Been Mellow,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:50
Rob Mayth,Heart 2 Heart,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,2:51
Alex C. Feat. Yasmin K.,Du Bist So Porno,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:39
Daisy Dee,The Summer Is Magic,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:06
Ultra DJ's,Cool Winds (DJ Alex Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:16
Art Of Punk,WAR,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:06
Ultra Flirt,Dancing With Tears In My Eyes,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:36
Culture Beat,Your Love,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:38
Alex Megane,Something,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:26
"Paffendorf, The Real Booty Babes",On & On (Kindervater Radio Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,2:52
Millennium 54,I Don't Want To Miss A Thing (Rocco Vs. Bass-T Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:31
Brooklyn Bounce,Get Ready To Bounce Recall '08 (Discotronic Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:34
Royal Gigolos,Girls Just Wanna Dance (2-4 Grooves Vocal Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,2:48
MYPD,Ain't That Enough (Atrocite Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:46
Re-Flex,Ghost Of The Machine (Tom Mountain Goes Melodyparc Daylight Single Cut),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:41
Vinylshakerz,Hypnotic Tango,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:14
"Tom Novy, SNAP!",Rhythm Is A Dancer (2008) (Tom Novy Radio Cut),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:47
Klaas,Feel The Love,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:45
Eric Prydz,Pjanoo (Instrumental Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:20
VooDoo & Serano,Transatlantic Blow,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:07
Moby,Disco Lies,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:25
"Shaggy, Trix & Flix",Feel The Rush (Plastik Funk Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:36
CJ Stone,Fallen Star (Mondo Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:26
DJ Shog,Feel Me (Through The Radio) (Axel Coon Remix Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:45
Micha Moor,Close Your Eyes (Club Mix),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:35
Michael Mind,"Two, Three, Four",Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:04
Ricki-Lee,U Wanna Little Of This,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,2:45
Yanou,Children Of The Sun (R.I.O. Radio Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:59
"Denis The Menace, Big World",Fired Up,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,2:55
"Tocadisco, Meral Al-Mer",Streetgirls,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:36
"Ali Payami, Aquagen, Warp Brothers",Blade (Ali Payami Original Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:13
"G&G, Gary Wright",My My My (Klaas Remix Edit),Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:38
"Mobin Master, Robin S.",Show Me Love,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:24
R.I.O,Shine On,Club Rotation Vol. 39,2008,Ministry Of Sound,1443830,3:13
Moby,Disco Lies (Spencer & Hill Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,4:51
Tobias Lützenkirchen,3 Tage Wach (Scooter Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:25
Fedde Le Grand,Get This Feeling (Club Mix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:09
"David Guetta, Tara McDonald",Delirious (Laidback Luke Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:47
Eric Prydz,Pjanoo (Instrumental Mix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:44
Calvin Harris,The Girls (Groove Armada Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,4:59
Ricki-Lee,U Wanna Little Of This (WAWA Vocal Mix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:13
DJ Jean,The Launch Relaunched (Johnny Crockett Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,4:21
"Thomas Gold, Francesco Diaz & Young Rebels",Open Sesame (Thomas Gold & Francesco Diaz Mix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:18
Utah Saints,Something Good '08 (VanShe Tech Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:06
Klaas,Feel The Love (D.O.N.S. & DBN Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:35
Sandy Vee,Bleep,Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:32
Dabruck & Klein,D.I.S.C.O. (Club Mix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:21
"Alex Gaudino, Shena",Watch Out (Robbie Rivera Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,4:46
VooDoo & Serano,Kylar's Guitar (Club Mix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:18
"Dr. Stay Dry, Lumidee",Don't Sweat That (Whistle Song) (Jean Elan's Miami Treatment),Club Files Vol. 4,2008,Ministry Of Sound,1671757,4:55
Moguai,Kick Out The Jams,Club Files Vol. 4,2008,Ministry Of Sound,1671757,6:41
Tomcraft,Boogie Nights (Like An Eagle),Club Files Vol. 4,2008,Ministry Of Sound,1671757,4:34
Atrocite,Temptations,Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:12
Robyn,Handle Me (VooDoo & Serano Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:16
Ultra DJ's,Cool Winds (Carl Ryden Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:30
"Shaggy, Trix & Flix",Feel The Rush (Plastik Funk Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:24
Lissat & Voltaxx,House Music (All Night Long) (Niels Van Gogh & Spacekid Mix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:12
Tata Golosa,La Pastilla (Extended Mix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,4:46
"Ian Oliver, Eastenders",Vino Vino (Ian Oliver's Clubovino Mix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,4:29
Sydney Blu,Give It Up For Me,Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:32
"Oliver Twizt, Mc Roga",Do The Monkey (Bart B More Remix),Club Files Vol. 4,2008,Ministry Of Sound,1671757,5:31
Tobias Lützenkirchen,3 Tage Wach,Club Files Vol. 4,2008,Ministry Of Sound,1671757,3:05
DJ Jean,The Launch Relaunched,Club Files Vol. 4,2008,Ministry Of Sound,1671757,3:08
"Shaggy, Trix & Flix",Feel The Rush,Club Files Vol. 4,2008,Ministry Of Sound,1671757,3:27
Tata Golosa,La Pastilla,Club Files Vol. 4,2008,Ministry Of Sound,1671757,4:06
Forseco,Calling Girls,Club Files Vol. 4,2008,Ministry Of Sound,1671757,3:27
The Potbelleez,Don't Hold Back,Club Files Vol. 4,2008,Ministry Of Sound,1671757,3:29
Mondotek,Alive,Club Files Vol. 4,2008,Ministry Of Sound,1671757,3:08
Laurent Wolf,No Stress,Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:17
Steve Angello & Sebastian Ingrosso,Partouze (Jean Elan Remix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:14
Deadmau5,Ghost N Stuff,Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:05
The Disco Boys,Shadows (Extended Mix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,4:49
"Markus Gardeweg, Michael Feiner",Fairplay (Let There Be Love),Club Files Vol. 5,2008,Ministry Of Sound,5520607,4:46
"Sharam Tayebi, Daniel Bedingfield",The One (Joachim Garraud & David Guetta Remix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:13
CJ Stone,Fallen Star (Martin Roth NuStyle Remix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:06
"Thomas Gold, Matthias Menck",Everybody Be Somebody,Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:55
Steve Mac,Paddys Revenge (D.O.N.S. Mix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:32
"John Dahlbäck, Francesco Diaz & Young Rebels, Terri Bjerre",Can't Slow Down (Morphine) (John Dahlbäck Vocal Mix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,4:51
Jean Élan,Where's Your Head At (DJ Sammy Full Loaded Remix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,4:40
Tobias Lützenkirchen,All That Jazz (Lützenkirchen's O Mix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:10
Buy Now,Body Crash (Extended Mix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,4:41
"Resource (2), Tina Cousins",Hymn,Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:04
VooDoo & Serano,Sunglases At Night (Energy Mix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:18
Michael Mind,Show Me Love (Club Mix),Club Files Vol. 5,2008,Ministry Of Sound,5520607,5:08
